Otu,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu1793,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,na
Otu3188,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio ruminis
Otu886,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu1305,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu419,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,na,na
Otu2335,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu2449,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1122,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
Otu2728,Bacteria,na,na,na,na,na,na
Otu1502,Bacteria,na,na,na,na,na,na
Otu2619,Bacteria,na,na,na,na,na,na
Otu2129,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu2240,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu827,Bacteria,na,na,na,na,na,na
Otu1719,Bacteria,Firmicutes,Clostridia,na,na,na,na
Otu3489,Bacteria,Proteobacteria,na,na,na,na,na
Otu1156,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu1905,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1609,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
Otu2497,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3878,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu598,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
Otu51,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,na
Otu1338,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1927,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2550;otu2327,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu235,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
Otu1323,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu860,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Papillibacter,Papillibacter cinnamivorans
Otu2035,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma platyhelix
Otu2984,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1402,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
Otu3879,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3295,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1091,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1430,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitispora,Desulfitispora alkaliphila
Otu2343,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,na
Otu2642,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu3643,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1486,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu818,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu3923,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2267,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2959,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2999,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1237,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
Otu1573,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2774,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3361,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
Otu3840;otu2048,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu1547,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,na
Otu2152,Bacteria,na,na,na,na,na,na
Otu3060,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu632,Bacteria,Chrysiogenetes,Chrysiogenetes,Chrysiogenales,Chrysiogenaceae,na,na
Otu1536,Bacteria,Firmicutes,na,na,na,na,na
Otu3880,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2939,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu3244,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu1811,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu1297,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3395,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2503,Bacteria,Proteobacteria,na,na,na,na,na
Otu2615,Bacteria,na,na,na,na,na,na
Otu1345,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
Otu534,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu907,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu199,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
Otu2927,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,Kocuria varians
Otu1072,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu1246,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
Otu1121,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2804,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu501,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2764,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu868,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu1685,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1206,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,na,na
Otu1234,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2007,Bacteria,na,na,na,na,na,na
Otu1506,Bacteria,Firmicutes,na,na,na,na,na
Otu804,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3587,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu1146,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
Otu2043,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu470,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2706,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu1054,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,na,na,na
Otu396,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Allobaculum sp. GK12
Otu196,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3830,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1692,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu2731,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1695,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu810,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
Otu3150,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3807,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,na
Otu1093,Bacteria,na,na,na,na,na,na
Otu1391,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1500,Bacteria,Firmicutes,Clostridia,na,na,na,na
Otu2649,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
Otu2264,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2276,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu2575,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu421,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
Otu45,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus eutactus
Otu1663,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
Otu2802,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3778,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1803,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2651,Bacteria,na,na,na,na,na,na
Otu2771,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu463,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1257,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,Slackia equolifaciens
Otu1806,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema azotonutricium
Otu2555,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu2657;otu1398,Bacteria,Firmicutes,na,na,na,na,na
Otu2759,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu2158,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3731,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2620,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu172,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,na
Otu1917,Bacteria,Proteobacteria,Betaproteobacteria,na,na,na,na
Otu399,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Syntrophobotulus,Syntrophobotulus glycolicus
Otu3647,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
Otu2813,Bacteria,Proteobacteria,na,na,na,na,na
Otu3769;otu2225;otu2003,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
Otu3610,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,na
Otu3834;otu2655,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
Otu3034,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3032,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu346,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1549,Bacteria,na,na,na,na,na,na
Otu2162,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu2284,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2548,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
Otu530,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu189,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1946,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,na
Otu2743,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu2794,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu294,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,na,na
Otu3599,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1331,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1952,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu3069,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3043,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu3245,Bacteria,Proteobacteria,na,na,na,na,na
Otu3422,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu855,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Meiothermus,na
Otu139,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
Otu2846,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Polycladomyces,Polycladomyces abyssicola
Otu3569,Bacteria,Proteobacteria,Alphaproteobacteria,na,na,na,na
Otu2749,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2800,Bacteria,na,na,na,na,na,na
Otu1847,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae
Otu3183,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3506,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1098,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,na,na
Otu1816,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,na
Otu562,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu3894,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia schinkii
Otu1950,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2987,Bacteria,Firmicutes,na,na,na,na,na
Otu2925,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu1862,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,Catabacter,Catabacter hongkongensis
Otu707,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3015,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
Otu996,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,na
Otu1286,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
Otu2088,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu497,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira multipara
Otu580,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu516,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu2922,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu3253,Bacteria,Firmicutes,na,na,na,na,na
Otu681,Bacteria,Actinobacteria,Actinobacteria,na,na,na,na
Otu170,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1900,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2610,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter,Tepidibacter thalassicus
Otu1568,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2037,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,na
Otu2602,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu647,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1565,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu2586,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
Otu1481,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu1845,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu572,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
Otu526,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu2627,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum formosense
Otu3035,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu1189,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2230,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1521,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu1861,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas eutropha
Otu1561,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu852,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3444,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
Otu406,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu735,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu3763,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
Otu1097,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,na
Otu3806,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
Otu1263,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium bovis
Otu1434,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu1964,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,na
Otu2995,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
Otu2385,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2401,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2481,Bacteria,Proteobacteria,Deltaproteobacteria,na,na,na,na
Otu1433,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu327,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,na
Otu3663,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,na
Otu1713,Bacteria,Tenericutes,Mollicutes,na,na,na,na
Otu1790,Bacteria,na,na,na,na,na,na
Otu743,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu2594,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3321,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
Otu906,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu408,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2551,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu3057,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,na
Otu1131,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,na
Otu486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cansulci
Otu1912,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2342,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus
Otu3158,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1048,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2875,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu776,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu861,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu3450,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu3697,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3013,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
Otu1864,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
Otu2912,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu990,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1009,Bacteria,na,na,na,na,na,na
Otu3720,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3201,Bacteria,na,na,na,na,na,na
Otu626,Bacteria,na,na,na,na,na,na
Otu533,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu330,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu972,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,na,na,na
Otu1746,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu677,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2963,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
Otu3785,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1894,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
Otu559,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2072,Bacteria,Actinobacteria,Actinobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,na
Otu3468,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu37,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus
Otu3490,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
Otu2970,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
Otu2720,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,na
Otu3274,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu506,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu621,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
Otu1523,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,na,na
Otu1714,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu252,Bacteria,Proteobacteria,Deltaproteobacteria,na,na,na,na
Otu3350,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,na
Otu687,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu1427,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
Otu1786,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu979,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
Otu394,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu991,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu2300,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans
Otu403,Bacteria,na,na,na,na,na,na
Otu442,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium vescum
Otu2716,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger formicilis
Otu2031,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2473,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu1250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3010,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta thermophila
Otu3474,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2547,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu718,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1307,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu216,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
