Otu,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1134,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3147,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU828,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1979,Bacteria,na,na,na,na,na,na
OTU848,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1046,Bacteria,Verrucomicrobia,na,na,na,na,na
OTU2786,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU888,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2413;OTU1314,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU318,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,na
OTU3251,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1827,Bacteria,na,na,na,na,na,na
OTU653,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3452,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU3037;OTU1582,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU946;OTU1949;OTU1309,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU1269,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2226,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,na
OTU3563,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU770,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3795,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3233,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,na,na,na
OTU3582,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU1437,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU230,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,na
OTU2450,Bacteria,na,na,na,na,na,na
OTU3706,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU1535,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,na,na
OTU3654,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU488,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,na,na
OTU2965,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
OTU3208,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1439,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU2023,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2219,Bacteria,na,na,na,na,na,na
OTU1456,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU2444,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU700,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
OTU1577,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
OTU1854,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU2114,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2127,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
OTU1295,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU1426,Bacteria,Bacteroidetes,na,na,na,na,na
OTU1677,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Runella,na
OTU1848,Bacteria,na,na,na,na,na,na
OTU1904,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2570,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Runella,na
OTU3478,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2762,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,na
OTU3709,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3163,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1799,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU2161,Bacteria,Firmicutes,na,na,na,na,na
OTU1375,Bacteria,na,na,na,na,na,na
OTU3671,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1735,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1795,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,na,na
OTU90,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU3241,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,na,na
OTU2667,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
OTU965,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU447,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2352,Bacteria,na,na,na,na,na,na
OTU2435,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU3916,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU648,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3059,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3388,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3101,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1721;OTU1225,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU2666,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XII. Incertae Sedis,na,na
OTU829,Bacteria,Proteobacteria,na,na,na,na,na
OTU981,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU461,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
OTU1860,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
OTU1992,Bacteria,na,na,na,na,na,na
OTU3154,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
OTU2145,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2709,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU714,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3016,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU2173,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU492,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU1184,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2472,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2501,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3423,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU3322,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1490,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,na,na,na
OTU2204,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella koreensis
OTU2394,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,na,na,na
OTU2515,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3756,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2118,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2356,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU1154,Bacteria,na,na,na,na,na,na
OTU1870,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
OTU3050,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3270;OTU3258,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1202,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU503,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,Hydrogenoanaerobacterium saccharovorans
OTU3309,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
OTU2044,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2839,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1322,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU750,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2608,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,na,na,na
OTU2684,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides aquaticus
OTU3707,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3173,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3078,Bacteria,Firmicutes,na,na,na,na,na
OTU3901,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1221,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU1563,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
OTU3362,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU2093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2573,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU479,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Peptoniphilus,na
OTU3641,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,na,na
OTU242,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3493,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1693,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
OTU261,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,na,na
OTU3096,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2211,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,Acetivibrio cellulolyticus
OTU3793,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3772,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus flavus
OTU221,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU2507,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,na
OTU3881,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,Hespellia stercorisuis
OTU392,Bacteria,na,na,na,na,na,na
OTU1944,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2076,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU2505,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas ruminantium
OTU2860,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
OTU3704,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
OTU785,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus flavefaciens
OTU1793,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,na
OTU3188,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio ruminis
OTU886,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU1305,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU419,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,na,na
OTU2335,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2449,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1122,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
OTU2728,Bacteria,na,na,na,na,na,na
OTU1502,Bacteria,na,na,na,na,na,na
OTU2619,Bacteria,na,na,na,na,na,na
OTU2129,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2240,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU827,Bacteria,na,na,na,na,na,na
OTU1719,Bacteria,Firmicutes,Clostridia,na,na,na,na
OTU3489,Bacteria,Proteobacteria,na,na,na,na,na
OTU1156,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU1905,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1609,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU2497,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3878,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU598,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
OTU51,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,na
OTU1338,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1927,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2550;OTU2327,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU235,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU1323,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU860,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Papillibacter,Papillibacter cinnamivorans
OTU2035,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma platyhelix
OTU2984,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1402,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
OTU3879,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3295,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1091,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1430,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitispora,Desulfitispora alkaliphila
OTU2343,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,na
OTU2642,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3643,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1486,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU818,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3923,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2267,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2959,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2999,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1237,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
OTU1573,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU2774,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3361,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
OTU3840;OTU2048,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1547,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,na
OTU2152,Bacteria,na,na,na,na,na,na
OTU3060,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU632,Bacteria,Chrysiogenetes,Chrysiogenetes,Chrysiogenales,Chrysiogenaceae,na,na
OTU1536,Bacteria,Firmicutes,na,na,na,na,na
OTU3880,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2939,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3244,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1811,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU1297,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3395,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2503,Bacteria,Proteobacteria,na,na,na,na,na
OTU2615,Bacteria,na,na,na,na,na,na
OTU1345,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
OTU534,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU907,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU199,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
OTU2927,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,Kocuria varians
OTU1072,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1246,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU1121,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2804,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU501,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2764,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU868,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU1685,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1206,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,na,na
OTU1234,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU2007,Bacteria,na,na,na,na,na,na
OTU1506,Bacteria,Firmicutes,na,na,na,na,na
OTU804,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3587,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU1146,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
OTU2043,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU470,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2706,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU1054,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,na,na,na
OTU396,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Allobaculum sp. GK12
OTU196,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3830,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1692,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU2731,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1695,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU810,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
OTU3150,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3807,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,na
OTU1093,Bacteria,na,na,na,na,na,na
OTU1391,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1500,Bacteria,Firmicutes,Clostridia,na,na,na,na
OTU2649,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
OTU2264,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2276,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2575,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU421,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
OTU45,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus eutactus
OTU1663,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
OTU2802,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3778,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1803,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU2651,Bacteria,na,na,na,na,na,na
OTU2771,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU463,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1257,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,Slackia equolifaciens
OTU1806,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema azotonutricium
OTU2555,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2657;OTU1398,Bacteria,Firmicutes,na,na,na,na,na
OTU2759,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2158,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3731,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2620,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU172,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,na
OTU1917,Bacteria,Proteobacteria,Betaproteobacteria,na,na,na,na
OTU399,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Syntrophobotulus,Syntrophobotulus glycolicus
OTU3647,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
OTU2813,Bacteria,Proteobacteria,na,na,na,na,na
OTU3769;OTU2225;OTU2003,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU3610,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,na
OTU3834;OTU2655,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU3034,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3032,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU346,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1549,Bacteria,na,na,na,na,na,na
OTU2162,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2284,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2548,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
OTU530,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU189,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1946,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,na
OTU2743,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
